id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,sqft_above,sqft_basement,yr_built
0626400020,734000,4,2.5,3490,18521,2,3490,0,1990
5416510920,385000,4,2.5,2960,5054,2,2960,0,2006
3330500345,230000,2,1,1280,4635,1,840,440,1917
3885801190,1.385e+006,4,3.5,3230,7200,1,1640,1590,2000
1035000007,210000,3,2,1830,4992,1,1230,600,1953
1471701470,293000,3,1.75,1420,13187,1,1420,0,1974
7519000225,465000,3,1,1580,3774,1.5,1580,0,1900
1433290010,449000,3,2.25,1960,44634,1,1130,830,1984
1223049150,325000,2,1.75,1670,10725,1,1670,0,1965
5198600010,180000,3,2,1670,7056,1,1670,0,1958
4310703070,650000,6,3,2960,5000,1,1790,1170,1968
6154900005,665000,4,2.75,2420,7102,1,1670,750,1946
3541700170,324450,3,2,1420,16000,1,1420,0,1966
0952001495,588000,4,1.75,2170,5750,1,1370,800,1975
8122600020,200000,4,1,1310,5200,1.5,1160,150,1945
3579700080,383000,4,1.75,1830,11090,1,1060,770,1962
2769602140,499950,3,2,1360,2500,1,730,630,1986
5152920170,549000,5,2.5,3440,12350,1,1760,1680,1976
3226049530,465000,5,3,2010,7264,1,1290,720,1990
4017050020,450000,3,2.5,2450,19744,2,2450,0,1990
3982700250,799900,4,2.5,3030,7800,2,1580,1450,1991
2523069134,495000,4,2.5,2480,91911,1,1470,1010,1973
7281300010,1.2e+006,3,3.5,4310,10842,2,3140,1170,1988
3396800280,637000,4,2.5,2120,15000,2,2120,0,1983
7234600851,589000,4,1,2210,4366,2,2210,0,1901
7418000020,305000,3,1.75,1400,10350,1,1400,0,1976
7548300170,600000,4,2.25,2760,5200,2,1790,970,1910
1446300020,587000,4,2.5,2550,6256,2,2550,0,1992
4385700425,1.425e+006,2,2.5,2220,4000,2,2220,0,2000
0016000545,250000,4,1,1320,11212,1,1320,0,1914
7996720050,515000,3,3,2440,3202,2,1640,800,1982
8691310840,833000,4,2.75,3780,10308,2,3780,0,1999
4309700130,860000,3,3.25,4720,32467,2,3190,1530,1998
5100401060,550000,4,3,2360,6678,1,1760,600,1949
1180002580,180000,2,1,890,6000,1,890,0,1919
3379100130,507000,4,1.75,1770,9375,1,1170,600,1968
8645900080,427000,3,2,1720,128066,1,1720,0,1994
7569500010,616950,3,3.5,2490,2722,2,2020,470,1999
8026200080,372000,4,1.75,1890,10550,1,1010,880,1969
5101404555,290000,2,1,1020,6380,1,1020,0,1930
9432900250,329990,4,2.75,2420,8438,2,2420,0,1997
3995700250,393500,3,1.75,1600,8156,1,1600,0,1948
2574900080,1.55e+006,5,3.25,3370,17458,1,2000,1370,1982
8731982630,240000,4,2.25,1720,8300,1,1720,0,1973
2968800660,285000,3,1,1090,8640,1,1090,0,1973
2872900010,382500,3,1.5,1090,9862,1,1090,0,1987
1118000080,1.925e+006,4,3.75,3600,16101,1,3600,0,1951
8923600185,800000,3,2.5,2760,9471,1,1760,1000,1956
1725059252,550000,4,3.5,2770,24140,2,2770,0,1967
3818700190,387846,4,1.75,2520,15205,1,2040,480,1954
5125400305,367500,4,2,1960,16015,1,1960,0,1980
4232400010,780500,5,1,1760,4264,2,1760,0,1902
5100402606,680000,3,1.75,1090,6775,1,850,240,1950
3876300080,434400,5,1.75,1960,7875,1,1960,0,1968
1246700050,370000,2,1,1220,17172,1,1220,0,1947
1837010010,465000,3,1.75,1730,8073,1,1350,380,1971
1328320280,323000,3,2,1830,6925,1,1830,0,1979
5468760050,270000,4,2.5,1600,9921,2,1600,0,2009
5556300114,1.32e+006,3,1.75,2040,42693,1,2040,0,1980
2316800020,560000,4,2.5,2710,6583,2,2710,0,2003
7133300675,450000,3,1,1140,4500,1,840,300,1907
0751000020,290000,2,1,930,7740,1,930,0,1924
3578400670,354000,3,2,1010,21340,1,1010,0,1980
2767603890,705000,5,3,2380,5000,2,2380,0,1909
9477000190,445000,3,2.25,1860,7200,1,1240,620,1977
2268000500,229900,3,1,1440,11925,1,1440,0,1968
7202271060,610000,4,2.5,2980,5896,2,2980,0,2001
7852020080,535000,3,3.25,2670,5108,2,2670,0,2000
3298400470,437400,3,1.75,2150,8925,1,2150,0,1960
8854000010,540000,5,2.75,3160,10059,2,1740,1420,1978
1624059093,570000,3,2,1890,29185,1,1470,420,1949
8564950280,533000,3,2.5,2810,4607,2,2810,0,2004
7853230460,555000,3,2.5,2690,4819,2,2690,0,2004
1796350080,239950,3,1.75,1230,9600,1,1230,0,1984
9477200460,350000,3,1,950,9451,1,950,0,1977
7972601995,245000,2,1,1200,4880,1,980,220,1943
1454100440,456000,4,1.75,1670,9886,1,1670,0,1947
2558690130,465000,4,2.25,2140,7701,1,1470,670,1977
8682310470,445000,2,1.75,1440,4660,1,1440,0,2008
3876000440,517850,5,2.75,3050,7500,1,1800,1250,1966
4137070440,329000,5,2.75,2570,7260,2,2570,0,1996
2391602500,512500,3,2.5,1840,2875,2,1840,0,1997
8632100010,365000,2,1,1250,8100,1,1250,0,1947
3034200426,450500,3,1,1410,9384,1,1410,0,1948
5078400190,915000,3,1,1560,8232,1,1560,0,1952
1450100420,205000,3,1,960,7314,1,960,0,1960
1853500290,314000,4,2.5,1870,8449,2,1870,0,1992
8133700020,496000,2,1,900,9260,1,900,0,1946
0723059073,329950,4,1,2050,7590,1,1280,770,1957
2374200005,375000,4,2,2400,6000,2,2400,0,1913
7420200050,623000,3,2.5,1850,7777,2,1850,0,1989
7211350130,310000,4,1.5,1220,9600,1,1220,0,1980
7802900500,532500,3,3.25,3140,37120,1,1760,1380,1984
8081900101,960000,4,2.25,2410,4560,2,1800,610,1929
9510300130,598000,4,2.5,3130,40918,2,3130,0,1994
8582010290,683000,3,2.5,2300,9218,2,2300,0,1998
4023500352,425000,5,2.5,2840,9425,1,1590,1250,1962
9482700440,533000,5,2.75,1800,3780,1.5,1400,400,1926
6117502455,375000,3,1,1190,9486,1,1190,0,1953
2791500020,250500,3,2,1710,7225,2,1710,0,1988
5643600351,257000,4,1.75,1900,22896,1.5,1360,540,1922
4059400585,218000,3,1,880,18205,1,880,0,1945
9285800585,460000,3,2,2060,4437,1,1030,1030,1929
5727500561,255544,3,1,1360,6186,1.5,760,600,1941
8682310430,560000,2,2,1680,4647,1,1680,0,2008
3782760170,480000,4,2.5,2980,4074,2,2980,0,2011
1925059073,1.3e+006,5,1.75,2130,19180,1,1500,630,1968
6891800500,580000,3,2.75,2650,9752,1,2650,0,1989
4319200605,475000,3,2.5,1700,9100,1,1160,540,1998
6117500460,1.3095e+006,4,2.5,2680,12215,1,1590,1090,1956
0522079022,700000,3,2.5,2530,623779,1,2530,0,1980
3066410080,590000,3,2.5,2520,10223,2,2520,0,1988
4137000280,264500,3,2.5,1630,8346,1,1630,0,1990
2767600920,465000,2,1,730,2600,1,730,0,1918
7972601680,290000,3,1,910,7620,1,910,0,1971
1725059136,1.815e+006,4,4.5,4510,12873,2,4510,0,1998
4037000080,416000,3,1,1110,12150,1,1110,0,1957
3580900290,360000,4,2,1450,8940,1,1450,0,1962
7527410080,585083,5,2.75,2910,36250,1,1590,1320,1977
2653000005,840000,4,2.75,2600,2750,1.5,1620,980,1936
3028200080,81000,2,1,730,9975,1,730,0,1943
4218400005,1.285e+006,3,2.25,2440,9200,1,2440,0,1950
4058802335,326000,4,1.75,2290,7380,1,1390,900,1963
2487200680,447000,2,1,720,7500,1,720,0,1925
1950900005,185000,3,1,940,7125,1.5,940,0,1958
6647400250,439950,3,2.5,1540,7773,2,1540,0,1982
9407000920,234000,3,1.5,1140,10300,1.5,1140,0,1967
8617000020,485000,4,2.5,2100,8886,2,2100,0,1964
1193000190,750000,4,1.75,2670,6250,2,2020,650,1941
7443000480,865000,4,2,2750,5527,2,2130,620,1901
2557000380,287500,4,2.5,2570,9000,1,1590,980,1979
4450700010,375000,3,1.75,1660,9673,1,1130,530,1976
1236300307,565000,3,2.25,1700,8800,1,850,850,1969
3422059249,260000,4,3,1530,8306,2,1530,0,2010
9476200290,190000,3,1,1260,10900,1,1260,0,1943
3812400898,399950,5,2,2760,6420,1,1380,1380,1964
5422420470,275000,3,2.5,1830,7062,2,1830,0,1990
2492200280,528000,3,2.75,2160,4086,1,1380,780,1987
4331000130,315000,3,2,1770,9685,1,1770,0,1948
6073500190,614306,2,2.25,2210,5500,1,1410,800,1968
9522300010,1.49e+006,3,3.5,4560,14608,2,4560,0,1990
3629910470,590000,3,2.5,2110,3870,2,2110,0,2004
1250200285,261500,3,1,1130,3600,1,1130,0,1908
1509700050,300000,4,2.5,1960,9898,2,1960,0,2001
2045800006,439000,3,2.25,2230,4551,1.5,1450,780,1928
2171400199,277554,5,2.25,2350,13000,1,2350,0,1961
2123049502,215000,3,2,1340,8505,1,1340,0,1931
0284000095,1.2e+006,2,2.25,2160,17861,2,2160,0,1956
5652600427,420000,4,2,1700,6375,1,850,850,1950
7202330470,485000,3,2.5,1650,3436,2,1650,0,2003
6131600255,202500,3,2,1540,8316,1,1540,0,1954
7853301660,710000,5,3.25,3920,8572,2,3920,0,2007
9211010440,535000,4,2.5,3250,6933,2,3250,0,2009
1423900080,260000,4,1.75,1360,7700,1,1360,0,1966
2215901190,254000,3,2,1480,7480,1,1480,0,1992
0251100020,600000,4,2.5,2360,5226,2,2360,0,2001
3395041206,285000,3,2.5,1800,2516,2,1800,0,2001
0224069169,800000,4,3.75,2540,20662,2,2540,0,1998
3365901435,165000,3,1,1200,13100,1,1200,0,1943
7689600630,216500,2,1,710,6960,1,710,0,1943
3158500290,387990,4,2.5,2640,5595,2,2640,0,2011
7189800095,500000,4,2.5,3010,5040,2,3010,0,2006
7202270440,650000,4,2.5,2770,5612,2,2770,0,2001
3501600114,646000,4,2.5,2310,4079,2,2310,0,2008
8097000250,323400,4,3,2060,9138,1,1430,630,1992
9542830430,300000,3,2.5,1880,4200,2,1880,0,2007
6012500170,712500,5,2,2280,5400,1.5,1340,940,1947
7217400895,550000,3,1.75,1380,3402,1.5,1380,0,1900
2651100050,400000,3,1,1180,7537,1,1180,0,1969
2212200050,255000,4,1.75,1650,7200,1,1100,550,1977
7922900460,660000,3,1.75,2030,9032,2,2030,0,1963
8925100440,925000,4,2.25,2110,6375,1,1600,510,1941
0259800680,534000,4,2.25,2130,7210,1,1330,800,1965
0271200130,215000,3,1,1690,7700,1,1690,0,1969
3760500280,1.95e+006,3,2.5,2510,12779,1.5,2510,0,1968
5315100277,1.4e+006,5,4.25,3530,7924,2,3530,0,2001
9265410010,212000,3,1.75,1470,8350,1,1470,0,1990
8731800840,265000,3,1.75,1840,7300,1,1840,0,1966
7579200715,400000,3,1.75,1860,5750,1.5,1300,560,1918
9485300010,311500,4,2.5,1940,10133,2,1940,0,1992
1652500010,2.328e+006,4,3.5,4420,20759,2,4420,0,2003
4059400190,225000,2,1,800,6050,1,800,0,1944
8965510190,1.25e+006,4,2.5,3700,21755,1,2620,1080,1988
7100000250,380000,3,1,1400,8710,1,1400,0,1948
2541100010,600000,4,2.5,2250,11370,2,2250,0,1991
7732410130,600000,3,2.25,2230,9053,2,2230,0,1987
7889600285,315000,3,2.5,1950,3000,2,1950,0,2001
1556200005,847000,5,1,2550,4623,2.5,2550,0,1905
8691310980,730000,4,2.5,2750,10351,2,2750,0,1998
1561600095,1.058e+006,4,2,2290,11137,1,2290,0,1955
3025300250,1.62e+006,4,2.25,2350,17709,2,2350,0,1977
5297200089,664000,2,1.75,1720,5785,1,860,860,1948
3303860630,454450,4,3,2810,6000,2,2810,0,2007
6430500086,341000,3,1,940,4200,1,940,0,1955
4025300285,276693,4,1,1190,8875,1.5,1190,0,1946
0923049400,185000,2,1,1390,11340,1,1390,0,1969
5466300130,160000,2,2.5,1660,2258,2,1660,0,1981
4136900250,270000,4,2.5,1920,8497,2,1920,0,1998
7635800313,300000,4,1.5,1460,8760,1,1460,0,1958
2938100005,264950,3,1.5,1370,10115,1,1370,0,1957
0796000235,209950,2,1,1050,6250,1,840,210,1943
8682280170,850000,3,2.5,3360,8708,2,3360,0,2006
7504110780,645000,4,2.5,3160,11380,2,3160,0,1983
1445500010,855000,4,2.25,2480,36974,2,2480,0,1973
7574910420,632500,4,1.5,2720,37258,2,2720,0,1994
2115720130,289950,3,2.5,2070,5013,2,2070,0,1987
3586500630,850000,2,1.75,2170,25732,1,2170,0,1952
9475960050,565000,4,2.75,3260,4900,2,3260,0,2013
7527000020,792000,3,2.5,2250,19270,2,2250,0,1999
3668000500,260000,3,2.25,1950,9600,1,1200,750,1987
1549500585,585000,3,2,2220,209523,1,2220,0,1991
8898700680,295500,3,1.75,1330,10523,1,1000,330,1981
6163901061,329000,4,2,1190,7877,1.5,1190,0,1946
7855600080,750000,3,1.75,2770,15232,1,1570,1200,1976
4024100807,495000,4,2.5,2310,7555,2,2310,0,1997
5037300130,672500,3,1.75,1580,5750,1,1330,250,1947
3528900086,1.307e+006,5,3.25,2800,3200,1.5,1910,890,1932
1552520010,405000,3,2.5,1500,9636,2,1500,0,1994
5113400168,620000,3,1.75,2140,5808,1,1070,1070,1947
9346900170,615000,4,2.25,2330,7020,1,1450,880,1973
3999300080,887000,6,2.25,3830,11180,1,2440,1390,1962
0472000895,1.057e+006,4,2.75,4510,5000,2.5,3270,1240,1941
0687600010,753000,4,1.75,2160,39430,1,1660,500,1974
1130000005,1.6e+006,3,2.25,3170,5000,2,2230,940,1975
7397300170,3.71e+006,4,3.5,5550,28078,2,3350,2200,2000
1077100020,365000,3,1.5,1520,8519,1,1520,0,1954
7856570190,870000,4,2.75,3410,23000,2,3410,0,1982
5104510010,321000,4,2.5,1830,9601,2,1830,0,2003
2895550050,280000,3,2.5,1550,4486,2,1550,0,2000
4142450480,288000,3,2.5,1520,3593,2,1520,0,2004
5559200020,248500,3,2,1240,12285,1,620,620,1939
5381000352,330000,4,2.5,2380,13550,2,2380,0,1999
2474300050,740000,5,3.5,2720,11454,2,1830,890,1988
7787110680,445000,3,2.5,2210,8010,2,2210,0,1998
1788700185,198500,2,1,1050,9600,1,1050,0,1959
2887950020,280000,7,2.5,1940,5458,2,1940,0,1994
8835210480,336500,3,2.25,1420,3433,2,1420,0,1981
0844000225,267000,3,2.5,1690,10336,2,1690,0,1989
1771000430,315000,3,1,1160,9180,1,1160,0,1968
8078430480,545000,4,2.5,2040,7412,2,2040,0,1988
8001450170,274950,3,1.75,1840,16679,1,1840,0,1989
8924100430,500000,2,1,1440,7130,1,1210,230,1948
7418700050,299000,3,1,1390,9624,1.5,1390,0,1954
3630020430,420000,3,2.5,1470,1445,2,1160,310,2005
1972200725,620000,3,2.5,1776,1248,3,1604,172,2006
0267000170,575950,3,2.25,1640,12000,1,1180,460,1967
8961980290,666500,4,2.5,2860,6600,2,2860,0,2000
1551500130,180000,4,1.5,1740,7292,1,1020,720,1962
5557800010,261350,3,1.75,1390,18200,1,1390,0,1962
3776300010,1.03e+006,4,3.5,2730,5607,1,1660,1070,1948
2473000680,390000,3,1.75,1435,8960,1,1435,0,1969
7984400005,253500,3,1,1640,12384,1,1090,550,1954
9238430680,625000,4,2.5,2630,48706,2,2630,0,1986
3211000170,255000,4,2.5,1580,7800,1,1580,0,1959
7338220280,257000,3,2.5,1740,3721,2,1740,0,2009
8073000480,869000,2,1.75,1900,13122,1,1100,800,1954
7525530670,745000,4,2.5,3130,10860,2,3130,0,1990
0191100275,1.35e+006,4,3.5,3500,9525,2,3500,0,1999
1214000050,350000,3,1.75,2130,7500,1,1090,1040,1956
6852700279,475000,3,2.5,950,1110,2,950,0,2003
5423600080,540000,3,2.5,1720,11656,2,1720,0,1987
6661200050,175000,2,1,830,2699,1,830,0,1996
6146600170,100000,2,0.75,660,5240,1,660,0,1912
0366000095,890000,5,1,2590,4652,2,2310,280,1907
2895550280,280000,3,2.5,1600,4271,2,1600,0,2000
0293760050,1.05e+006,4,4.25,4390,13833,2,3320,1070,2003
7298040500,486000,4,2.5,3560,12047,2,3560,0,1988
7802900224,670000,5,2.5,2860,68519,2,2860,0,1958
3904910010,480000,3,2.5,1640,7847,2,1640,0,1987
8121100255,440000,3,1.75,1500,6180,1,1060,440,1947
5700004040,1.5e+006,3,3.25,3990,8505,2,2870,1120,1922
3528000290,743700,4,2.5,2610,33206,2,2610,0,1988
9268200050,449950,3,1.75,1470,7590,1,1470,0,1988
6132600221,367000,2,1,700,2334,1,700,0,1945
3303980470,1.185e+006,4,3.25,3960,12895,2,3960,0,2001
1450000050,201000,3,1,900,7576,1,900,0,1959
6788200605,575000,3,1.75,2010,3800,2,2010,0,1922
2214800170,295000,3,2.5,1940,10350,1,1420,520,1979
7116000225,190000,3,1,1510,8760,1,1510,0,1946
2767600635,742500,2,3,2020,5000,1,1350,670,1952
1644500050,875000,6,3.5,4430,11453,2,3000,1430,2001
2579500101,1.387e+006,4,3.5,4010,10880,2,3150,860,1990
3876311650,600000,4,2.25,3070,8400,2,3070,0,1970
7984400050,207000,3,1.5,1460,11100,1,1460,0,1956
7852170130,650000,4,2.75,3260,5335,2,3260,0,2003
9358000780,275000,2,1,830,5610,1,830,0,1922
2663000345,1.2e+006,4,2.5,2390,4200,2,2150,240,1924
4338800500,262500,3,2,1130,7200,1,1130,0,1944
5101407350,399000,2,1,1120,8661,1,1120,0,1946
3512100050,139000,4,1.5,1410,10648,1,1410,0,1966
6633900050,575000,3,2.5,1750,4797,2,1750,0,1991
4083301950,580000,2,1,1040,3200,1,1040,0,1926
7202350010,468000,3,2.25,1630,2490,2,1630,0,2004
4168100130,230000,3,1,1380,10112,1,940,440,1963
8155850010,675000,4,4,3680,18804,2,3680,0,1990
7955030010,318000,3,1,1250,20040,1,1250,0,1970
4136870020,332100,5,3.5,2660,6978,2,1980,680,1996
1446401190,175000,2,1,620,6600,1,620,0,1963
9323600380,817000,4,2.25,2600,10660,2,2600,0,1979
3262300920,1.2e+006,4,3,2150,8119,2,2150,0,1953
6332000130,525000,3,1.75,1470,6550,1,1070,400,1916
9150100020,189000,3,1,1380,7282,1.5,1380,0,1915
2770604081,629950,3,2.5,1680,1683,2,1120,560,2014
6329000050,641500,1,1,1000,9084,1,1000,0,1950
2125400010,490000,3,2.25,1630,7573,1,1230,400,1983
3876313260,415000,3,1.75,1790,15142,1,1360,430,1976
5101400561,250000,2,1,890,6380,1,890,0,1951
9533100080,781000,3,1.5,1290,8175,1,820,470,1952
9561100080,400000,4,2.25,2420,7927,1,1400,1020,1973
5101402618,935000,4,3,3680,7105,2,2890,790,2008
4027700009,575000,4,2.5,3020,17810,1,1600,1420,1979
9544200277,1.66e+006,4,3.25,4240,11189,2,4240,0,2006
8731960050,302300,5,2.75,3130,9450,1,1580,1550,1973
1393800005,355000,2,1,900,6656,1,900,0,1940
3896100130,1.538e+006,3,2.25,2880,7599,1,1710,1170,1958
7785000130,926250,4,1.75,2390,17717,1,2390,0,1964
2968800825,300000,3,1.75,1450,7620,1,1050,400,1955
7199330480,361500,3,1.75,1070,9000,1,1070,0,1978
5458800415,616000,3,1.5,1740,9840,1,1740,0,1963
8929000250,395000,2,1.75,1210,1161,2,1210,0,2014
7893206305,245000,3,1.5,2100,10000,1,2100,0,1954
7956300020,206000,3,1,1060,9600,1,1060,0,1962
0240000130,706000,4,2.5,3280,16575,1,2190,1090,1972
1370803730,578000,3,1.5,1660,6000,1.5,1660,0,1937
4299000130,341950,5,3,3070,5252,2,3070,0,2005
1233100351,305000,3,1,1150,9048,1,1150,0,1922
2652500225,575000,3,2.75,1710,3600,1,1590,120,1909
3224069026,330000,3,1,1180,43124,1,1180,0,1959
2592400250,445000,4,2.25,2130,7200,2,2130,0,1972
4364700595,333000,3,1,1050,7560,1,1050,0,1951
8562750660,598500,4,2.5,2520,3980,2,2520,0,2005
7231600098,225000,2,1,700,6000,1,700,0,1943
8635750980,570000,4,2.5,2640,4200,2,2640,0,1998
5652600605,630000,5,2,2330,6783,1,1310,1020,1956
2141310020,779000,5,2.25,2830,7738,2,2830,0,1977
7852160080,760000,4,3.5,3720,13591,2,3720,0,2004
3649100346,322968,5,1.75,1890,9600,1,1890,0,1960
7852010840,595000,4,2.5,2910,7287,2,2910,0,1998
0823059145,321000,4,1,1300,18836,1,1300,0,1941
9238430660,653000,3,2.25,2770,57745,2,2770,0,1985
6329000190,750000,4,1.75,2520,21834,1,1420,1100,1960
8818900250,530000,3,1,1340,4284,1,1080,260,1910
1250200415,352750,2,1.75,1060,1241,2,960,100,2008
3303951150,424950,4,2.5,2480,8563,2,2480,0,1992
3083000048,427000,5,2.75,2220,4000,1,1230,990,1973
1102000095,558000,4,2.5,3220,5120,2,2420,800,2000
3426049153,438200,2,2,1600,5643,1,1600,0,1954
7625700020,340000,1,1,640,4800,1,640,0,1918
0586000020,830005,4,3.75,3610,7904,3,3290,320,1994
8724300010,548000,4,3.25,3420,5012,2,2330,1090,2008
2741100741,411715,3,1.75,1840,5101,1,1040,800,1952
3425059173,865000,4,4,2790,16117,2,2790,0,1999
0715010130,1.75e+006,6,4.25,5860,13928,2,4150,1710,2013
7504100920,688000,3,3,3450,16200,2,3450,0,1983
5104520460,399950,4,2.5,2350,5100,2,2350,0,2003
1257200020,555000,3,1,1250,4590,1.5,970,280,1903
4452300130,677000,3,2,2000,3207,1,1100,900,1916
8651520420,539000,3,2,2260,9568,1,1780,480,1985
6401700010,410000,3,1.75,1510,6597,1,950,560,1939
8857320130,472000,2,2.25,1800,2748,2,1800,0,1979
1102000759,755000,3,2.5,2420,8856,1,1620,800,1957
6457000080,269900,5,1.75,1750,8325,1,1750,0,1966
1126059022,667400,4,2.5,2660,40312,2,2660,0,1977
4340000010,1.22e+006,3,2.25,2640,7544,1,2640,0,1995
3052700460,544000,3,2.5,1460,1613,2,1180,280,2007
0567000020,800000,2,1,1570,5000,1.5,1570,0,1924
3575304017,315000,3,1,1010,7500,1,1010,0,1975
7812801700,227000,4,1,1200,7200,1.5,1200,0,1944
5103300020,765000,4,2.5,4040,25752,2,4040,0,2000
9578080130,625000,3,3,1820,1641,3,1540,280,2006
3885803044,1.875e+006,4,5,5810,7440,2,3790,2020,2004
9323600280,822600,4,2.5,3010,9600,1,1510,1500,1979
7016100380,515000,4,2.5,1910,8947,1,1160,750,1970
3438500114,377000,4,2,1640,5014,1,930,710,1982
2597800010,600000,3,1,1480,17360,1,1480,0,1954
8018000020,525300,4,1.75,2520,7770,1,1680,840,1965
4055700167,760000,4,3,2840,13554,1,1990,850,1974
1863900190,202000,2,1,840,7200,1,840,0,1907
0522079027,470000,3,2,1730,38884,1,1730,0,1997
7525530470,810000,3,2.5,3140,10983,2,3140,0,1991
8858100020,175000,3,1,1480,8415,1,1080,400,1967
6414100231,440000,4,1.75,1920,7986,1,960,960,1952
6303400460,197000,2,1,770,8636,1,770,0,1951
9476200020,254000,3,1,1010,7384,1,1010,0,1943
3575302938,405000,3,1,1460,10000,1.5,1460,0,2002
2695600190,416000,2,1,940,4264,1,940,0,1949
9433000470,779950,4,2.75,2840,4864,3,2840,0,2014
7140200250,200000,4,2.75,1910,7210,1,1430,480,1980
3905090130,658100,4,2.5,2430,8509,2,2430,0,1992
3335000050,397000,2,1.75,1610,4104,1,950,660,1996
4397650080,815000,3,3.75,2780,5002,2,2780,0,1999
1568100380,345000,2,1,1160,8504,1,1160,0,1949
8078570460,305500,4,2.5,1850,7199,2,1850,0,1989
6382000080,340000,3,2.25,2120,13090,1,2120,0,1997
7905380080,330000,5,2.5,2620,12763,1,1400,1220,1979
6600490250,269000,4,2.5,2060,3608,2,2060,0,2004
7200001756,349950,3,1,1060,9525,1,1060,0,1966
4427100130,431000,3,1,1500,6240,1,1500,0,1953
5606000255,735000,4,1.75,2380,5700,2,1820,560,1946
1402700170,414000,5,3,3045,5030,2,3045,0,1999
5366200460,619500,3,2.5,1700,4105,2,1700,0,1992
1245500725,675000,3,1.75,1240,13869,1,1240,0,1957
9477201060,380500,3,1,1410,7854,1,1410,0,1971
4060000290,253000,3,1.5,880,6600,1,880,0,1945
0522059327,157500,2,1,740,9003,1,740,0,1949
0686530020,627000,4,2,2030,9300,1,2030,0,1976
5145100460,469500,4,2.5,2090,7241,1,1140,950,2001
6329000380,319950,2,1,920,8341,1,920,0,1939
8960200280,249500,3,1,1180,7200,1,1180,0,1968
2867100007,485000,3,1,1260,3230,1.5,1260,0,1907
9542100005,1.125e+006,5,3,3690,10260,1,2070,1620,1967
1545807280,314500,3,1.75,1700,17355,1,1200,500,1978
3996900460,220000,2,1,770,8149,1,770,0,1948
0217500005,444950,3,2.5,2020,7800,1,1330,690,1958
1513800080,598000,4,2.5,2030,9825,1,1330,700,1985
8691390460,699850,4,3.5,2690,6164,2,2690,0,2002
6633900170,595000,3,2.5,1750,3354,2,1750,0,1991
0205000050,735000,4,2.5,3270,45537,2,3270,0,1993
8838900167,542500,4,2.5,2330,14289,2,2330,0,1978
7199330170,450000,3,1.75,1720,6960,1,1140,580,1978
0236500050,298500,3,2,2420,8800,1,1420,1000,1959
2025049028,403950,2,1,710,1136,2,710,0,1943
3298700305,271000,2,1,710,4240,1,710,0,1942
6145600780,335000,2,1,1510,3844,1,1510,0,1923
1332700010,305000,2,2.25,1610,1968,2,1610,0,1979
2768300655,630000,3,3,1880,2200,2,1520,360,2007
7224500010,253000,2,1.75,1220,5000,1,860,360,1921
4037000185,395000,4,1.75,2060,7900,1,1070,990,1957
7614100020,265000,3,2.5,1340,10290,1,1140,200,1981
1423400225,225000,2,1,1030,9192,1,1030,0,1959
5419000050,338500,4,2.5,2717,4513,2,2717,0,2005
5151200290,300000,2,1.75,1360,8100,1,860,500,1975
4060000170,255000,2,1,1260,7810,2,1260,0,1945
1568100290,337000,4,3,2240,8504,2,2240,0,1992
4137010010,324900,3,2.25,2080,9740,2,2080,0,1988
2581900284,821000,3,2.75,2760,8476,1,1690,1070,1967
1222069136,500000,4,2.75,3000,213008,1,3000,0,1975
7625701795,885000,4,3.5,3310,6000,2,2200,1110,2010
1771100440,360000,4,2,1630,10375,1,1630,0,1968
3211200290,304000,3,1,900,7500,1,900,0,1972
4154302045,376000,2,1,880,2400,1,760,120,1918
4036801315,425000,4,1.5,1620,7875,1,1620,0,1956
9185700414,1.1805e+006,3,1.75,1610,7200,1,1090,520,1973
1221000562,187000,3,2.5,1730,1803,2,1730,0,2005
1890000250,710000,2,1.5,1640,4080,1.5,1540,100,1916
7436400020,585000,3,1.75,1840,7350,1,1370,470,1974
3303850290,1.4e+006,5,4,4700,22326,2,4700,0,2002
2025059026,1.98e+006,4,3.5,4500,44384,1,3340,1160,1990
3751600430,250000,3,1.75,1780,35233,1,1420,360,1979
7856640460,950000,4,2.75,3800,12200,2,3800,0,1986
9510920050,725000,3,2.5,2980,16996,2,2980,0,1992
8651720020,505000,4,2.5,2780,6369,1,1590,1190,1978
2114700500,90000,1,1,560,4120,1,560,0,1947
7950303530,400000,4,2,2060,3060,2,2060,0,1968
8910500471,407000,3,1,1140,7785,1,1140,0,1954
9550204450,651000,3,1.5,1890,4400,1.5,1890,0,1919
4024101990,485000,3,2.25,2090,7450,1,1350,740,1978
5595900345,460000,4,2.75,3460,13168,2,3460,0,1932
1782500095,369000,2,1,1320,6135,1,880,440,1942
8887001192,355000,2,1,1240,27042,1,1000,240,1943
4006000307,155000,2,1,810,4755,1,810,0,1980
5605000440,1e+006,3,1,1880,5450,1.5,1880,0,1924
2591840050,419625,4,2.5,2680,11590,2,2680,0,1988
1442300005,435000,3,2,2040,6880,2,2040,0,1954
3343901440,379000,4,1.75,2180,7876,1,1290,890,1977
9406590250,293000,4,2.25,1870,5371,2,1870,0,2009
2212250080,592100,4,2.75,2310,7851,1,1790,520,1989
3578700073,362000,3,1.75,1120,9730,1,1120,0,1944
1123049126,227000,3,1,1340,10035,1,1340,0,1959
0526059259,335500,3,1.75,1260,8487,1,1260,0,1970
